SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,REGION_RATING_CLIENT_W_CITY,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21
329131,0,Cash loans,F,N,Y,1,180000,999760.5,64021.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.008625,-15723,-464,-5985,-4833,1,1,0,1,0,1,Sales staff,2,0,0,0,0,0,0,Self-employed,0.3813923481440937,0.11820991118573874,0.5334816299804352,0,0,0,-39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210298,0,Revolving loans,F,N,Y,1,135000,675000,33750,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.006207,-9619,-1078,-4392,-534,1,1,1,1,1,0,Laborers,2,0,0,0,0,0,0,Industry: type 3,0.4019680118373644,0.4431416985636232,0.5352762504724826,0,0,0,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403827,0,Cash loans,M,N,N,0,67500,225000,6579,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.014519999999999996,-20724,-12464,-70,-4032,1,1,0,1,0,0,Security staff,2,0,0,0,0,0,0,Industry: type 11,0.5022171026134231,0.3478830752953438,0.6212263380626669,0,5,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358931,0,Cash loans,F,Y,N,0,180000,1379376,40459.5,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.025164,-17490,-2068,-6071,-1037,1,1,0,1,0,0,Private service staff,2,0,0,0,0,0,0,Services,0.5606293458000057,0.6909022856396391,0.8027454758994178,1,2,1,-1386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
372992,0,Cash loans,F,N,N,1,112500,161730,13095,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755,-13159,-3529,-4596,-4606,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Government,0.4112581170358783,0.593714991110228,0.20915469884100693,0,4,0,-3161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408938,0,Cash loans,F,N,Y,1,121500,188478,22495.5,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.010147,-9056,-589,-8839,-1625,1,1,0,1,0,0,Waiters/barmen staff,2,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.4171193123525033,0.5352762504724826,0,1,0,-504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312801,0,Revolving loans,F,N,Y,0,135000,180000,9000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.019101,-8626,-1091,-230,-675,1,1,0,1,1,1,Managers,2,0,0,0,0,1,1,Trade: type 2,0.16761100126557976,0.4944258809688378,0.23272477626794336,0,10,0,-702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277368,0,Cash loans,F,N,N,0,202500,900000,45954,Unaccompanied,State servant,Higher education,Single / not married,Rented apartment,0.032561,-18852,-736,-654,-2382,1,1,1,1,1,1,Core staff,1,0,0,0,0,0,0,Government,0.6491334677949979,0.5704091679808917,0.5352762504724826,0,0,0,-616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246514,0,Cash loans,F,N,N,0,225000,450000,31320,Unaccompanied,Working,Higher education,Separated,With parents,0.030755,-10923,-796,-4259,-3137,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Business Entity Type 3,0.5231942984019612,0.6813000938574194,0.2721336844147212,0,3,0,-466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361290,0,Cash loans,F,N,Y,0,270000,258709.5,27580.5,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.035792000000000004,-17987,-2019,-365,-1527,1,1,0,1,0,0,Private service staff,2,0,0,0,0,0,0,Self-employed,0.5022171026134231,0.6055787762802888,0.392773860603134,0,1,0,-323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362126,0,Cash loans,F,N,Y,0,67500,135000,7321.5,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.028663,-20034,365243,-718,-3563,1,0,0,1,1,0,Laborers,2,0,0,0,0,0,0,XNA,0.8657993727535365,0.5339209877401234,0.15855489979486306,0,0,0,-260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154865,0,Cash loans,M,Y,Y,0,90000,52767,5598,Family,Working,Higher education,Single / not married,House / apartment,0.032561,-9905,-131,-9760,-2255,1,1,0,1,1,0,Drivers,1,0,0,0,0,0,0,Transport: type 3,0.5022171026134231,0.5888478383266021,0.34090642641523844,0,0,0,-224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
129139,0,Cash loans,M,N,N,0,90000,327024,16033.5,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.009334,-16555,-4415,-4588,-90,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Construction,0.5022171026134231,0.6787544824073725,0.6058362647264226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436547,0,Cash loans,M,N,Y,0,135000,208512,22455,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.014519999999999996,-10747,-2599,-4525,-2705,1,1,1,1,1,0,Core staff,2,0,0,0,0,0,0,Police,0.2371403545634779,0.6371892250064399,0.5884877883422673,0,0,0,-2176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202650,0,Cash loans,F,N,Y,0,180000,505066.5,28332,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.020713,-14440,-2701,-8025,-4987,1,1,0,1,0,0,Sales staff,2,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.496831126518923,0.3233112448967859,0,0,0,-315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404669,0,Cash loans,M,Y,N,0,171000,675000,43137,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00702,-20871,-2331,-9030,-4342,1,1,0,1,1,0,Security staff,2,0,0,0,0,0,0,Self-employed,0.3277293130883825,0.3298235499516048,0.5352762504724826,0,0,0,-2113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
277579,0,Cash loans,M,N,Y,0,135000,432841.5,34326,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Rented apartment,0.006207,-13923,-535,-357,-376,1,1,1,1,1,0,Sales staff,2,0,0,0,0,0,0,Self-employed,0.5022171026134231,0.35883510501010274,0.5352762504724826,0,0,0,-320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449554,0,Cash loans,F,N,Y,2,135000,288873,17329.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.005313,-13960,-662,-9480,-1971,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Industry: type 3,0.5022171026134231,0.6714642392606831,0.6347055309763198,0,1,0,-1218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207099,0,Cash loans,M,Y,Y,0,135000,269550,14751,"Spouse, partner",Working,Higher education,Married,House / apartment,0.030755,-18646,-1356,-5290,-2196,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Transport: type 4,0.5022171026134231,0.5926965450000069,0.13765446191826075,0,1,0,-2677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240882,0,Cash loans,M,Y,Y,1,135000,255960,14823,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-17112,-4674,-8128,-672,1,1,1,1,0,0,Core staff,2,0,0,0,0,1,1,Agriculture,0.5022171026134231,0.5964444334566703,0.6971469077844458,0,3,0,-913,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368734,1,Cash loans,F,N,Y,0,81000,369720,22747.5,Other_B,Working,Secondary / secondary special,Single / not married,House / apartment,0.020713,-9276,-1832,-200,-1784,1,1,0,1,0,0,Laborers,3,0,0,0,0,1,1,Transport: type 3,0.2039860319614987,0.1811927846792052,0.5352762504724826,0,0,0,-1644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108096,0,Cash loans,M,N,Y,0,135000,521280,27423,Unaccompanied,Working,Higher education,Married,House / apartment,0.00496,-10074,-1365,-3858,-2637,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Other,0.5340946507936878,0.4474087822726035,0.6706517530862718,0,0,0,-281,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207969,0,Cash loans,M,Y,N,0,180000,436032,34578,Unaccompanied,Working,Higher education,Separated,House / apartment,0.00496,-10979,-254,-5299,-3072,1,1,0,1,0,0,Sales staff,2,0,0,0,0,0,0,Self-employed,0.04387962935505568,0.5394671302657459,0.3740208032583212,0,0,0,-370,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107463,0,Revolving loans,F,N,N,0,90000,270000,13500,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-17078,-1521,-1010,-611,1,1,0,1,0,0,Laborers,2,0,0,0,1,1,0,Self-employed,0.6303469759605128,0.6570793478990007,0.8128226070575616,0,0,0,-525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231634,0,Cash loans,F,N,Y,1,243000,1546020,45333,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.010966,-14753,-1476,-937,-4131,1,1,0,1,0,0,Accountants,2,0,0,0,0,0,0,Trade: type 7,0.6642947234667894,0.7334446953018381,0.4722533429586386,0,0,0,-485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166693,0,Cash loans,M,N,Y,1,360000,450000,22018.5,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-8882,-560,-8865,-1552,1,1,1,1,1,0,Sales staff,1,0,0,0,0,0,0,Bank,0.5022171026134231,0.6012406086973472,0.2276129150623945,0,0,0,-531,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444377,0,Cash loans,M,N,Y,3,121500,315000,16492.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-10772,-1606,-4869,-3170,1,1,1,1,1,1,Low-skill Laborers,2,0,0,0,0,1,1,Business Entity Type 3,0.5022171026134231,0.31026028653785365,0.8633633824101478,0,2,0,-1322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283831,0,Cash loans,F,Y,N,0,81000,755190,30078,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.014464,-21895,365243,-1793,-1844,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.6774131611561603,0.6347055309763198,0,1,0,-1197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310925,0,Revolving loans,F,Y,Y,0,239400,337500,16875,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.0228,-21098,-3046,-10286,-2460,1,1,0,1,0,0,Managers,2,0,0,0,0,1,1,Medicine,0.7697837922140395,0.6318035495800438,0.5762088360175724,0,0,0,-1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195800,0,Cash loans,F,Y,Y,0,153000,696528,42741,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002134,-17442,-2737,-2727,-499,1,1,0,1,0,0,Core staff,3,0,0,0,0,0,0,School,0.5022171026134231,0.5581513234352372,0.190705947811054,0,0,0,-1738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118155,1,Cash loans,M,Y,Y,0,180000,604152,30978,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-13300,-1778,-1192,-4367,1,1,1,1,0,0,Managers,2,0,0,0,0,0,0,Self-employed,0.5022171026134231,0.6832625786216977,0.5352762504724826,0,2,0,-605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264225,0,Cash loans,F,N,N,0,225000,545040,39627,Family,Working,Secondary / secondary special,Married,House / apartment,0.00963,-17027,-2007,-1218,-578,1,1,0,1,0,0,Laborers,2,0,0,0,1,0,1,Self-employed,0.6328541943376262,0.5478976353547621,0.2750003523983893,0,0,0,-1643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107296,0,Cash loans,F,N,Y,2,144000,675000,37692,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.015221,-12241,-191,-4894,-4196,1,1,0,1,0,0,Accountants,2,0,0,0,0,0,0,Industry: type 2,0.8484557647218491,0.4720950735085165,0.8435435389318647,0,0,0,-1222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180426,0,Cash loans,F,N,Y,1,117000,521280,22959,Family,Working,Secondary / secondary special,Widow,House / apartment,0.020713,-15198,-3306,-1975,-3921,1,1,1,1,0,0,Laborers,3,0,0,0,0,0,0,Self-employed,0.5246494781872132,0.5467490361677282,0.3606125659189888,0,0,0,-1299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115549,0,Cash loans,F,N,Y,0,90000,348264,19444.5,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.004849,-22828,365243,-11298,-4086,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.6047061763753586,0.6092756673894402,0,0,0,-980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267509,0,Cash loans,F,N,N,0,67500,158148,5809.5,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.010966,-20811,-7338,-2466,-2484,1,1,0,1,1,0,Laborers,2,0,0,0,0,0,0,School,0.5022171026134231,0.2007754035972499,0.4014074137749511,0,0,0,-1934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350100,0,Cash loans,F,Y,N,1,144000,135000,14454,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792000000000004,-15047,-1693,-476,-4908,1,1,1,1,0,0,Accountants,2,0,0,0,0,0,0,Medicine,0.5022171026134231,0.6586494414755147,0.7366226976503176,1,3,0,-364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200637,0,Cash loans,M,Y,Y,0,270000,545040,43191,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010032,-14566,-2158,-877,-3376,1,1,0,1,0,0,Drivers,2,0,0,0,0,1,1,Self-employed,0.5022171026134231,0.4898785757295002,0.2366108235287817,0,0,0,-1429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257110,0,Cash loans,M,Y,Y,0,112500,487570.5,31873.5,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.031329,-10499,-2832,-9895,-3168,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Industry: type 11,0.5022171026134231,0.7369949905375893,0.7713615919194317,0,5,0,-355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299607,0,Cash loans,M,Y,Y,1,157500,824823,24246,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-17264,-3564,-3582,-820,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.5678727785388585,0.5352762504724826,1,2,1,-378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
403086,0,Cash loans,M,N,Y,0,225000,1527579,53226,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.032561,-19858,-374,-7326,-3399,1,1,0,1,1,0,Security staff,1,0,0,0,0,0,0,Transport: type 4,0.8436166628723927,0.614510452640122,0.5136937663039473,0,0,0,-1003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293893,0,Cash loans,F,Y,Y,0,283500,490536,23989.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.011657,-15250,-1971,-9383,-204,1,1,0,1,0,0,Sales staff,1,0,0,0,0,0,0,Self-employed,0.5022171026134231,0.5008820528099263,0.5352762504724826,0,1,0,-520,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381227,0,Cash loans,F,Y,Y,0,180000,911079,29520,"Spouse, partner",Working,Incomplete higher,Married,House / apartment,0.018634,-13309,-279,-6717,-1340,1,1,0,1,0,0,Private service staff,2,0,0,0,0,0,0,Business Entity Type 2,0.5022171026134231,0.3456738137739351,0.5028782772082183,0,1,0,-163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
304902,0,Cash loans,M,Y,N,0,180000,1113840,47322,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-16075,-839,-5820,-3784,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Trade: type 2,0.5022171026134231,0.6226620335834411,0.5352762504724826,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289283,0,Cash loans,F,Y,Y,2,225000,1078200,34911,Unaccompanied,State servant,Higher education,Married,House / apartment,0.002506,-13749,-4435,-44,-1156,1,1,0,1,0,0,High skill tech staff,2,0,0,0,0,0,0,Housing,0.7335639724051948,0.7629452987417459,0.7751552674785404,1,2,0,-1643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207393,0,Cash loans,F,N,N,0,67500,679500,26946,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-11394,-4086,-4079,-4079,1,1,1,1,0,0,Sales staff,2,0,0,0,0,0,0,Self-employed,0.6841618667303573,0.4958690044637318,0.5709165417729987,0,1,0,-1138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285356,0,Cash loans,F,N,Y,0,135000,521280,27423,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006670999999999999,-16054,-1461,-2194,-3616,1,1,1,1,1,0,Laborers,2,0,0,0,0,0,0,Self-employed,0.5022171026134231,0.6454485016867121,0.501075160239048,0,0,0,-975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250811,0,Cash loans,M,N,Y,1,157500,463500,28485,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008473999999999999,-16210,-583,-5979,-4657,1,1,0,1,1,0,Laborers,2,0,0,0,0,0,0,Self-employed,0.374093366325144,0.6570547107929785,0.8327850252992314,1,1,0,-1167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330721,0,Cash loans,F,N,N,2,157500,225000,22252.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-11642,-707,-11227,-1504,1,1,0,1,0,1,Laborers,2,0,0,0,0,0,0,Self-employed,0.3235539438482998,0.6034771368348211,0.6212263380626669,1,2,0,-783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300930,0,Cash loans,M,Y,Y,0,157500,675000,21906,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.014519999999999996,-19536,-2715,-5961,-2928,1,1,0,1,0,0,Laborers,2,0,0,0,0,1,1,Business Entity Type 3,0.5022171026134231,0.344191494398425,0.6722428897082422,0,1,0,-1773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422034,0,Cash loans,M,N,Y,0,202500,521280,31500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.015221,-15081,-823,-1750,-2377,1,1,1,1,0,0,Laborers,2,0,0,0,0,1,1,Business Entity Type 3,0.2033537852592173,0.2997800787056721,0.3723336657058204,0,0,0,-655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145271,0,Cash loans,F,N,Y,0,90000,247275,19278,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-21813,365243,-9135,-4304,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.512321770939537,0.524496446363472,1,10,0,-1679,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381710,0,Cash loans,F,Y,Y,1,112500,1089000,31972.5,Family,Working,Secondary / secondary special,Married,House / apartment,0.026392,-15963,-345,-5785,-4496,1,1,0,1,1,0,Cleaning staff,2,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.4295248652926229,0.5226973172821112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454370,0,Revolving loans,F,N,Y,0,112500,180000,9000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.019101,-8022,-877,-2427,-708,1,1,0,1,0,0,Sales staff,2,0,0,0,0,1,1,Self-employed,0.3129829826209663,0.384100592657244,0.190705947811054,0,2,0,-201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281584,0,Cash loans,F,Y,Y,0,162000,518562,22099.5,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-21261,365243,-2682,-4618,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.255483030381707,0.7338145369642702,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212541,0,Cash loans,M,N,Y,0,450000,1046700,53572.5,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.001276,-12578,-603,-6433,-4810,1,1,0,1,0,0,Drivers,2,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.1215529188700745,0.5352762504724826,0,0,0,-265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168220,0,Revolving loans,F,N,Y,0,67500,202500,10125,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.025164,-19170,-1615,-113,-2704,1,1,1,1,1,0,Cooking staff,2,0,0,0,0,0,0,School,0.5022171026134231,0.5633489479302066,0.5352762504724826,0,0,0,-747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132667,0,Revolving loans,F,N,Y,0,112500,270000,13500,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.015221,-11338,-1406,-3288,-783,1,1,1,1,0,0,Medicine staff,2,0,0,0,0,0,0,Medicine,0.2993928706864263,0.6181146595014615,0.5495965024956946,0,3,0,-663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206123,0,Revolving loans,F,Y,Y,0,90000,270000,13500,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,-13032,-392,-1492,-4899,1,1,0,0,0,0,Core staff,3,0,0,0,0,0,0,Medicine,0.7567157291372362,0.4771934310028699,0.3539876078507373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
391797,0,Cash loans,M,N,N,0,180000,622188,18994.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019689,-17861,-4384,-3763,-1363,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Transport: type 2,0.6890065500961741,0.4793760610586039,0.6577838002083306,0,0,0,-1719,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389979,0,Cash loans,M,N,N,1,135000,161730,10741.5,Unaccompanied,Commercial associate,Incomplete higher,Civil marriage,House / apartment,0.018801,-12624,-139,-6140,-4047,1,1,0,1,0,0,Laborers,2,0,0,0,1,1,0,Trade: type 3,0.4336384511641104,0.6091925614322435,0.5352762504724826,0,1,0,-1462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111375,0,Cash loans,F,N,N,2,225000,900000,26446.5,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.025164,-13475,-6922,-493,-1081,1,1,1,1,1,0,Accountants,2,0,0,0,0,0,0,Business Entity Type 3,0.7470716325328746,0.497137261524917,0.39449540531239935,0,4,0,-2317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243612,0,Revolving loans,M,N,Y,0,202500,135000,6750,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-15338,365243,-5041,-4278,1,0,0,1,1,0,Laborers,2,0,0,0,1,0,0,XNA,0.10014394870615448,0.7188272145416029,0.3360615207658242,0,3,0,-315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340770,0,Cash loans,F,N,N,0,202500,755190,36459,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.020713,-8715,-763,-1625,-1399,1,1,1,1,0,0,Accountants,3,0,0,0,1,1,0,Industry: type 11,0.3128461475939499,0.2763572453104723,0.5388627065779676,0,1,0,-600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127559,1,Cash loans,F,N,N,0,90000,254700,14220,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.010556,-23805,365243,-5978,-1480,1,0,0,1,0,0,Laborers,3,0,0,0,0,0,0,XNA,0.5022171026134231,0.6343180066644486,0.6263042766749393,0,0,0,-304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387147,1,Cash loans,F,N,Y,1,202500,450000,22018.5,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-12098,-1297,-4379,-4468,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Other,0.2452530979977368,0.7087359467583026,0.6347055309763198,0,6,0,-1550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250170,0,Cash loans,F,N,Y,0,135000,284400,16011,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.010147,-24202,365243,-984,-4575,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.7801788815124517,0.6956219298394389,0,6,0,-906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
